	timestamp	mean sentiment	number of posts	mean score
101	1503306000.0	0.4814066666666666	16.0	0.9375
102	1503309600.0	0.4118828571428572	32.0	1.09375
103	1503313200.0	0.2907070422535211	41.0	0.8658536585365854
104	1503316800.0	0.3384714285714285	33.0	0.8484848484848485
105	1503320400.0	0.10075	28.0	0.8571428571428571
106	1503324000.0	0.3257692307692307	27.0	0.9629629629629628
107	1503327600.0	0.1220809523809523	24.0	0.875
108	1503331200.0	0.3434749999999999	35.0	0.9142857142857144
109	1503334800.0	0.20265	17.0	0.9411764705882352
110	1503338400.0	0.1244473684210526	22.0	0.8636363636363636
111	1503342000.0	0.1480771428571428	38.0	0.9210526315789472
112	1503345600.0	0.3181676470588235	27.0	1.2592592592592593
113	1503349200.0	0.1456397260273972	32.0	1.140625
114	1503352800.0	0.2086933333333334	22.0	1.0227272727272727
115	1503356400.0	0.0988909090909091	22.0	1.0
116	1503360000.0	-0.0336233333333333	29.0	1.0344827586206895
117	1503363600.0	0.106983606557377	29.0	1.0517241379310345
118	1503367200.0	0.2127533333333332	15.0	1.0
119	1503370800.0	0.0522999999999999	18.0	0.9444444444444444
120	1503374400.0	0.0563777777777777	18.0	1.0
121	1503378000.0	0.1377115384615384	26.0	1.0
122	1503381600.0	0.0761833333333333	20.0	1.2
123	1503385200.0	0.0535392156862745	25.0	1.02
124	1503388800.0	0.1983588235294118	18.0	0.9444444444444444
125	1503392400.0	0.1950135135135135	17.0	1.088235294117647
126	1503396000.0	0.2791084745762712	27.0	1.0925925925925926
127	1503399600.0	0.2513612903225806	36.0	0.8611111111111112
128	1503403200.0	0.1394679245283019	25.0	1.06
129	1503406800.0	0.1959752688172043	47.0	0.9893617021276596
130	1503410400.0	0.2564527777777777	40.0	0.9
131	1503414000.0	0.206312	27.0	0.925925925925926
132	1503417600.0	0.3294308641975309	38.0	1.0657894736842106
133	1503421200.0	0.1298173913043478	26.0	0.8846153846153846
134	1503424800.0	0.2431538461538461	27.0	0.9629629629629628
135	1503428400.0	0.3694428571428571	27.0	1.037037037037037
136	1503432000.0	-0.0792399999999999	16.0	0.9375
137	1503435600.0	0.202208	29.0	0.8620689655172413
138	1503439200.0	0.262235	20.0	1.0
139	1503442800.0	0.1359499999999999	21.0	0.8571428571428571
140	1503446400.0	0.1865	23.0	0.9565217391304348
141	1503450000.0	0.1299071428571428	14.0	1.0
142	1503453600.0	0.12458	11.0	0.9090909090909092
143	1503457200.0	0.0734243243243243	18.0	1.0277777777777777
144	1503460800.0	0.201	26.0	0.9230769230769232
145	1503464400.0	0.0878416666666666	12.0	1.0
146	1503468000.0	0.2820764705882353	18.0	0.9444444444444444
147	1503471600.0	0.1084083333333333	25.0	0.96
148	1503475200.0	0.2859180327868852	24.0	1.2708333333333333
149	1503478800.0	0.2470563636363637	27.0	1.0185185185185186
150	1503482400.0	0.3549037037037037	20.0	1.35
151	1503486000.0	0.3252142857142857	32.0	1.09375
152	1503489600.0	0.223734375	33.0	0.9696969696969696
153	1503493200.0	0.0850035714285714	29.0	0.9655172413793104
154	1503496800.0	0.1503380952380952	26.0	0.8076923076923077
155	1503500400.0	0.0817047619047618	19.0	1.1052631578947372
156	1503504000.0	0.4284648648648649	17.0	1.088235294117647
157	1503507600.0	0.1446191489361702	18.0	1.3055555555555556
158	1503511200.0	0.2027969696969697	30.0	1.1
159	1503514800.0	0.2699333333333333	25.0	1.02
160	1503518400.0	0.3118862745098039	24.0	1.0625
161	1503522000.0	0.26465	19.0	0.9473684210526316
162	1503525600.0	0.21555	17.0	0.8235294117647058
163	1503529200.0	0.0593962025316456	34.0	1.161764705882353
164	1503532800.0	0.2106526315789474	20.0	0.95
165	1503536400.0	0.0359869565217391	21.0	1.0952380952380951
166	1503540000.0	0.1530307692307692	29.0	0.8965517241379308
167	1503543600.0	0.0279222222222222	20.0	0.9
168	1503547200.0	0.1463538461538461	13.0	1.0
169	1503550800.0	0.197835	16.0	1.25
170	1503554400.0	0.1548526315789474	21.0	0.9047619047619048
171	1503558000.0	0.3709276595744681	20.0	1.175
172	1503561600.0	0.4355260869565217	11.0	1.0454545454545454
173	1503565200.0	0.25126	11.0	1.3636363636363635
174	1503568800.0	0.38067	12.0	0.8333333333333334
175	1503572400.0	0.47805	25.0	0.72
176	1503576000.0	0.4302338461538461	33.0	0.9848484848484848
177	1503579600.0	0.2445	38.0	0.8947368421052632
178	1503583200.0	0.3060235294117646	20.0	0.85
179	1503586800.0	0.3451	21.0	1.0
180	1503590400.0	0.2317666666666667	25.0	0.96
181	1503594000.0	0.24559375	32.0	1.0
182	1503597600.0	0.2545555555555555	21.0	0.8571428571428571
183	1503601200.0	0.3641783783783784	19.0	0.9736842105263158
184	1503604800.0	0.4235257142857144	33.0	1.0606060606060606
185	1503608400.0	0.3718095238095238	21.0	1.0
186	1503612000.0	0.3678219512195122	19.0	1.0789473684210529
187	1503615600.0	0.2260105263157894	25.0	0.76
188	1503619200.0	0.3591076923076923	14.0	0.9285714285714286
189	1503622800.0	0.3234266666666667	16.0	0.9375
190	1503626400.0	0.4699333333333333	10.0	0.9
191	1503630000.0	0.30162	12.0	0.8333333333333334
192	1503633600.0	0.4710052631578948	23.0	0.8260869565217391
193	1503637200.0	0.17908	12.0	0.8333333333333334
194	1503640800.0	0.3744457142857143	18.0	0.9722222222222222
195	1503644400.0	0.1635166666666666	23.0	0.7826086956521741
196	1503648000.0	0.201865	35.0	0.5714285714285714
197	1503651600.0	0.3277354838709677	14.0	1.1071428571428572
198	1503655200.0	0.473339393939394	18.0	0.9166666666666666
199	1503658800.0	0.2872823529411765	20.0	0.85
200	1503662400.0	0.2481695652173913	23.0	1.0
201	1503666000.0	0.2499545454545454	37.0	0.8918918918918919
202	1503669600.0	0.3601857142857143	22.0	0.9545454545454546
203	1503673200.0	0.2359935483870968	34.0	0.9117647058823528
204	1503676800.0	0.2461746031746032	31.0	1.0161290322580645
205	1503680400.0	0.3804	27.0	1.1111111111111112
206	1503684000.0	0.2709275	39.0	1.0256410256410255
207	1503687600.0	0.2766068965517241	28.0	1.0357142857142858
208	1503691200.0	0.2627421052631579	19.0	1.0
209	1503694800.0	0.2053473684210525	20.0	0.95
210	1503698400.0	0.2344461538461538	13.0	1.0
211	1503702000.0	0.3965500000000001	13.0	0.7692307692307693
212	1503705600.0	0.237075	20.0	1.0
213	1503709200.0	0.1883090909090908	12.0	0.9166666666666666
214	1503712800.0	0.3012695652173912	23.0	1.0
215	1503716400.0	0.42873	11.0	0.9090909090909092
216	1503720000.0	0.3310166666666667	12.0	1.0
217	1503723600.0	0.2638611111111111	18.0	1.0
218	1503727200.0	0.1222041666666666	24.0	1.0
219	1503730800.0	0.1466166666666666	14.0	0.8571428571428571
220	1503734400.0	0.3437272727272727	13.0	0.8461538461538461
221	1503738000.0	0.2157	13.0	1.0384615384615383
222	1503741600.0	0.3696428571428572	17.0	1.0294117647058822
223	1503745200.0	0.15354	16.0	0.9375
224	1503748800.0	0.4404862068965517	14.0	1.0357142857142858
225	1503752400.0	0.1769714285714285	16.0	0.875
226	1503756000.0	0.40755	20.0	0.9
227	1503759600.0	0.4118948717948718	18.0	1.0833333333333333
228	1503763200.0	0.2443896551724138	26.0	1.1153846153846154
229	1503766800.0	0.0252631578947368	15.0	1.2666666666666666
230	1503770400.0	0.1911357142857142	14.0	1.0
231	1503774000.0	0.456609090909091	22.0	1.0
232	1503777600.0	0.22462	10.0	1.0
233	1503781200.0	0.3624470588235293	17.0	1.0
234	1503784800.0	0.2516214285714285	14.0	1.0
235	1503788400.0	0.2825214285714286	17.0	0.8235294117647058
236	1503792000.0	0.366852	25.0	1.0
237	1503795600.0	0.44056875	12.0	1.3333333333333333
238	1503799200.0	0.3117142857142857	7.0	1.0
239	1503802800.0	0.22428	13.0	0.7692307692307693
240	1503806400.0	0.3498599999999999	10.0	1.0
241	1503810000.0	0.3426142857142857	15.0	0.9333333333333332
242	1503813600.0	0.2801818181818181	15.0	0.7333333333333333
243	1503817200.0	0.13383125	17.0	0.9411764705882352
244	1503820800.0	0.3437894736842106	17.0	1.1176470588235294
245	1503824400.0	0.3194333333333333	9.0	1.0
246	1503828000.0	0.41143125	20.0	0.8
247	1503831600.0	0.1818307692307692	17.0	0.7647058823529411
248	1503835200.0	0.2982157894736843	19.0	1.0
249	1503838800.0	0.235225	13.0	0.9230769230769232
250	1503842400.0	0.293554054054054	38.0	0.9736842105263158
251	1503846000.0	0.1919842105263157	21.0	0.9047619047619048
252	1503849600.0	0.4025873015873016	25.0	1.26
253	1503853200.0	0.2645	15.0	1.0
254	1503856800.0	0.2764933333333333	31.0	0.967741935483871
255	1503860400.0	0.2702133333333333	17.0	0.8823529411764706
256	1503864000.0	0.3766499999999999	18.0	1.2222222222222223
257	1503867600.0	0.3684307692307692	14.0	0.9285714285714286
258	1503871200.0	0.5399666666666666	10.0	0.9
259	1503874800.0	0.432078947368421	21.0	0.9047619047619048
260	1503878400.0	0.2292384615384616	27.0	0.9629629629629628
261	1503882000.0	0.1554384615384615	18.0	0.7222222222222222
262	1503885600.0	0.48505	8.0	1.0
263	1503889200.0	0.2948636363636364	11.0	1.0
264	1503892800.0	0.5610459459459459	15.0	1.2333333333333334
265	1503896400.0	0.30115	11.0	0.9090909090909092
266	1503900000.0	0.2443928571428572	14.0	1.0
267	1503903600.0	0.24827	15.0	1.3333333333333333
268	1503907200.0	0.3447	16.0	1.25
269	1503910800.0	0.5365866666666667	13.0	1.1538461538461535
270	1503914400.0	0.399235	21.0	0.9523809523809524
271	1503918000.0	0.2353821428571428	27.0	1.037037037037037
272	1503921600.0	0.28405	16.0	0.875
273	1503925200.0	0.2499705882352941	35.0	0.9714285714285714
274	1503928800.0	0.1578666666666666	42.0	0.9285714285714286
275	1503932400.0	0.2020380952380952	22.0	0.9545454545454546
276	1503936000.0	0.2581611111111111	19.0	0.9473684210526316
277	1503939600.0	0.1570358974358974	21.0	0.9285714285714286
278	1503943200.0	0.2799153846153846	26.0	1.0
279	1503946800.0	0.1537258064516128	34.0	0.9117647058823528
280	1503950400.0	0.29504375	16.0	1.0
281	1503954000.0	0.2712705882352941	18.0	0.9444444444444444
282	1503957600.0	0.3648615384615385	13.0	1.0
283	1503961200.0	0.4181357142857142	18.0	0.7777777777777778
284	1503964800.0	0.4385923076923077	18.0	0.7222222222222222
285	1503968400.0	0.4424666666666666	6.0	1.0
286	1503972000.0	0.2377846153846153	14.0	0.9285714285714286
287	1503975600.0	0.2875583333333333	12.0	1.0
288	1503979200.0	0.2264699999999999	11.0	0.9090909090909092
289	1503982800.0	0.3825222222222222	13.0	0.6923076923076923
290	1503986400.0	0.2068236842105263	17.0	1.1176470588235294
291	1503990000.0	0.3139923076923077	14.0	0.9285714285714286
292	1503993600.0	0.3133666666666667	13.0	0.9230769230769232
293	1503997200.0	0.4407600000000001	16.0	1.25
294	1504000800.0	0.1998833333333333	18.0	1.0
295	1504004400.0	0.2174384615384615	30.0	0.8666666666666667
296	1504008000.0	0.3473416666666666	26.0	0.9230769230769232
297	1504011600.0	0.3015451612903226	34.0	0.9117647058823528
298	1504015200.0	0.356932	28.0	0.8928571428571429
299	1504018800.0	0.2249777777777776	29.0	0.9310344827586208
300	1504022400.0	0.3557215686274509	42.0	1.2142857142857142
301	1504026000.0	0.3036833333333333	18.0	1.0
302	1504029600.0	0.2350157894736842	20.0	0.95
303	1504033200.0	0.4711777777777778	21.0	0.8571428571428571
304	1504036800.0	0.1166461538461538	13.0	1.0
305	1504040400.0	0.3812	23.0	0.8695652173913043
306	1504044000.0	0.2066941176470588	17.0	1.0
307	1504047600.0	-0.01064	35.0	0.8571428571428571
308	1504051200.0	0.3897586206896552	14.0	1.0357142857142858
309	1504054800.0	0.4304830769230769	24.0	1.3541666666666667
310	1504058400.0	0.2833307692307692	15.0	0.8666666666666667
311	1504062000.0	0.2853625	25.0	0.96
312	1504065600.0	0.0705133333333333	16.0	0.9375
313	1504069200.0	0.3718125	8.0	1.0
314	1504072800.0	0.4055285714285714	16.0	0.875
315	1504076400.0	0.1534666666666666	19.0	0.9473684210526316
316	1504080000.0	0.1633266666666667	23.0	0.6521739130434783
317	1504083600.0	0.1933875	18.0	0.8888888888888888
318	1504087200.0	0.156154054054054	41.0	0.902439024390244
319	1504090800.0	0.1897105263157894	26.0	0.7307692307692307
320	1504094400.0	0.3439087719298245	30.0	0.95
321	1504098000.0	0.312525	25.0	0.96
322	1504101600.0	0.1397666666666666	19.0	0.9473684210526316
323	1504105200.0	0.2668310344827586	25.0	1.16
324	1504108800.0	0.4202739130434781	19.0	1.2105263157894737
325	1504112400.0	0.5187771929824562	24.0	1.1875
326	1504116000.0	0.4143860465116279	22.0	0.9772727272727272
327	1504119600.0	0.2385384615384615	17.0	0.7647058823529411
328	1504123200.0	0.19995	21.0	0.9523809523809524
329	1504126800.0	0.3722266666666666	15.0	1.0
330	1504130400.0	0.40874	10.0	1.0
331	1504134000.0	0.1526	25.0	0.92
332	1504137600.0	0.3102807692307692	22.0	1.181818181818182
333	1504141200.0	0.3899916666666665	14.0	0.8571428571428571
334	1504144800.0	0.4446333333333333	17.0	0.8823529411764706
335	1504148400.0	0.2794692307692307	13.0	1.0
336	1504152000.0	0.3455125	16.0	1.0
337	1504155600.0	0.2369285714285714	15.0	0.9333333333333332
338	1504159200.0	0.19895	18.0	1.0
339	1504162800.0	0.1388052631578947	17.0	1.1176470588235294
340	1504166400.0	0.5271117647058823	13.0	1.3076923076923077
341	1504170000.0	0.27466	12.0	0.8333333333333334
342	1504173600.0	0.4972259259259259	20.0	1.35
343	1504177200.0	0.2683278688524589	34.0	0.8970588235294118
344	1504180800.0	0.3688111111111111	19.0	0.9473684210526316
345	1504184400.0	0.2262526315789473	21.0	0.9047619047619048
346	1504188000.0	0.3493107692307692	32.0	1.015625
347	1504191600.0	0.3132064516129032	33.0	0.9393939393939394
348	1504195200.0	0.2832414634146341	41.0	1.0
349	1504198800.0	0.3096863636363636	22.0	1.0
350	1504202400.0	0.4958636363636363	24.0	0.9166666666666666
351	1504206000.0	0.2485277777777777	21.0	0.8571428571428571
352	1504209600.0	0.3153217391304349	23.0	1.0
353	1504213200.0	0.4174096774193548	33.0	0.9393939393939394
354	1504216800.0	0.3054470588235294	17.0	1.0
355	1504220400.0	0.2009727272727272	28.0	0.7857142857142857
356	1504224000.0	0.395390909090909	11.0	1.0
357	1504227600.0	0.2288736842105263	16.0	1.1875
358	1504231200.0	0.370575	8.0	1.0
359	1504234800.0	0.21976	10.0	1.0
360	1504238400.0	0.37835	11.0	0.9090909090909092
361	1504242000.0	0.22366875	17.0	0.9411764705882352
362	1504245600.0	0.2132058823529412	17.0	1.0
363	1504249200.0	0.2288875	17.0	0.9411764705882352
364	1504252800.0	0.4413538461538462	13.0	1.0
365	1504256400.0	0.1228039215686274	26.0	0.9807692307692308
366	1504260000.0	0.2840117647058823	21.0	0.8095238095238095
367	1504263600.0	0.2306625	19.0	0.8421052631578947
368	1504267200.0	0.2377734693877551	23.0	1.065217391304348
369	1504270800.0	0.3696285714285714	25.0	0.84
370	1504274400.0	0.3106274509803922	27.0	0.9444444444444444
371	1504278000.0	0.3231333333333332	24.0	1.125
372	1504281600.0	0.3506454545454546	24.0	0.9166666666666666
373	1504285200.0	0.4121479999999999	28.0	0.8928571428571429
374	1504288800.0	0.3400033333333334	32.0	0.9375
375	1504292400.0	0.3167972602739726	38.0	0.9605263157894736
376	1504296000.0	0.2568962264150944	27.0	0.9814814814814816
377	1504299600.0	0.2620384615384615	36.0	1.0833333333333333
378	1504303200.0	0.3357416666666666	23.0	1.0434782608695652
379	1504306800.0	0.32865625	19.0	0.8421052631578947
380	1504310400.0	0.1589799999999999	15.0	1.0
381	1504314000.0	0.4882258064516129	16.0	0.96875
382	1504317600.0	0.3535384615384616	29.0	1.1206896551724137
383	1504321200.0	0.2547692307692308	13.0	1.0
384	1504324800.0	0.4029999999999999	18.0	0.9444444444444444
385	1504328400.0	0.128855	20.0	1.0
386	1504332000.0	0.2516388888888889	17.0	1.0588235294117647
387	1504335600.0	0.1563083333333333	13.0	0.9230769230769232
388	1504339200.0	0.3653125	8.0	1.0
389	1504342800.0	0.2305111111111111	9.0	1.0
390	1504346400.0	0.2521678571428571	29.0	0.9655172413793104
391	1504350000.0	0.3929411764705881	20.0	0.85
392	1504353600.0	0.2750625	16.0	1.0
393	1504357200.0	0.1375368421052631	20.0	0.95
394	1504360800.0	-0.0601529411764705	17.0	1.0
395	1504364400.0	0.1030333333333333	31.0	0.967741935483871
396	1504368000.0	0.2615833333333334	25.0	0.96
397	1504371600.0	0.1551947368421053	19.0	1.0
398	1504375200.0	0.079811111111111	20.0	0.9
399	1504378800.0	0.2879266666666666	17.0	0.8823529411764706
400	1504382400.0	0.4295142857142857	15.0	0.9333333333333332
401	1504386000.0	0.305425	16.0	1.0
402	1504389600.0	0.2111142857142857	16.0	1.09375
403	1504393200.0	0.3185066666666666	18.0	0.8333333333333334
404	1504396800.0	0.3815	14.0	0.9285714285714286
405	1504400400.0	0.251275	17.0	0.9411764705882352
406	1504404000.0	0.4009454545454545	11.0	1.0
407	1504407600.0	0.2176388888888888	18.0	1.0
408	1504411200.0	0.3271285714285714	7.0	1.0
409	1504414800.0	0.3100375	17.0	0.9411764705882352
410	1504418400.0	0.3693909090909091	13.0	0.8461538461538461
411	1504422000.0	0.11056	11.0	0.9090909090909092
412	1504425600.0	0.258675	17.0	0.7058823529411765
413	1504429200.0	0.5452181818181819	12.0	0.9166666666666666
414	1504432800.0	0.3368875	8.0	1.0
415	1504436400.0	0.2305153846153846	16.0	0.8125
416	1504440000.0	0.1649555555555555	18.0	1.0
417	1504443600.0	0.2909324324324324	18.0	1.0277777777777777
418	1504447200.0	0.1627153846153846	19.0	1.0263157894736843
419	1504450800.0	0.4092650000000001	21.0	0.9523809523809524
420	1504454400.0	0.3488583333333333	12.0	1.0
421	1504458000.0	0.1671066666666666	15.0	1.0
422	1504461600.0	0.2255333333333333	33.0	1.0
423	1504465200.0	0.3400272727272727	22.0	1.0
424	1504468800.0	0.1348652173913043	25.0	0.92
425	1504472400.0	0.434725	20.0	1.0
426	1504476000.0	0.2803622222222222	22.0	1.0227272727272727
427	1504479600.0	0.18718125	20.0	0.8
428	1504483200.0	0.3527	18.0	1.0
429	1504486800.0	0.3569083333333333	13.0	0.9230769230769232
430	1504490400.0	0.3716222222222222	18.0	1.0
431	1504494000.0	0.2984571428571429	15.0	0.9333333333333332
432	1504497600.0	0.224181818181818	11.0	1.0
433	1504501200.0	0.3463947368421053	20.0	0.95
434	1504504800.0	0.3195028571428572	16.0	1.09375
435	1504508400.0	0.2610928571428572	17.0	0.8235294117647058
436	1504512000.0	0.2639953125	32.0	1.0
437	1504515600.0	0.1798333333333333	17.0	0.8823529411764706
438	1504519200.0	0.1235166666666666	19.0	0.9473684210526316
439	1504522800.0	0.184325	24.0	0.8333333333333334
440	1504526400.0	0.0848037037037037	25.0	1.08
441	1504530000.0	0.162403448275862	31.0	0.935483870967742
442	1504533600.0	0.2386357142857143	16.0	0.875
443	1504537200.0	0.2413225352112676	35.0	1.0142857142857142
444	1504540800.0	0.34906	22.0	0.9090909090909092
445	1504544400.0	0.234064	25.0	1.0
446	1504548000.0	0.2416	26.0	1.0
447	1504551600.0	0.2831864864864865	37.0	1.0
448	1504555200.0	0.142290909090909	24.0	0.9166666666666666
449	1504558800.0	0.1386095238095238	24.0	0.875
450	1504562400.0	0.3934133333333334	16.0	0.9375
451	1504566000.0	0.1629999999999999	16.0	0.8125
452	1504569600.0	0.1518687499999999	17.0	0.9411764705882352
453	1504573200.0	0.1005230769230769	39.0	1.0
454	1504576800.0	0.1765466666666666	18.0	0.8333333333333334
455	1504580400.0	0.3341892857142857	25.0	1.12
456	1504584000.0	0.1233363636363636	13.0	0.8461538461538461
457	1504587600.0	0.1057588235294117	19.0	0.8947368421052632
458	1504591200.0	0.1443438596491227	27.0	1.0555555555555556
459	1504594800.0	0.0417049999999999	21.0	0.9523809523809524
460	1504598400.0	0.4577857142857143	7.0	1.0
461	1504602000.0	0.4163307692307692	13.0	1.0
462	1504605600.0	0.1517066666666666	43.0	1.0465116279069768
463	1504609200.0	0.017475	31.0	0.9032258064516128
464	1504612800.0	0.3085637681159421	30.0	1.15
465	1504616400.0	0.26535	19.0	0.9473684210526316
466	1504620000.0	0.22563125	36.0	0.8888888888888888
467	1504623600.0	0.1119714285714285	22.0	0.9545454545454546
468	1504627200.0	0.3075666666666666	24.0	1.0
469	1504630800.0	0.2461681818181818	22.0	1.0
470	1504634400.0	0.2000215686274509	27.0	0.9444444444444444
471	1504638000.0	0.3114615384615385	15.0	0.8666666666666667
472	1504641600.0	0.3015677419354838	32.0	0.96875
473	1504645200.0	0.32120625	16.0	1.0
474	1504648800.0	0.2407526315789473	20.0	0.95
475	1504652400.0	0.1696357142857143	23.0	0.6086956521739131
476	1504656000.0	0.1453473684210526	19.0	1.0
477	1504659600.0	0.10465	20.0	0.9
478	1504663200.0	0.3189574074074074	24.0	1.125
479	1504666800.0	0.154551724137931	30.0	0.9666666666666668
480	1504670400.0	0.2101619047619048	18.0	1.1666666666666667
481	1504674000.0	0.1540238095238095	21.0	1.0
482	1504677600.0	0.1386806451612903	28.0	1.1071428571428572
483	1504681200.0	0.1148777777777778	23.0	0.9782608695652174
484	1504684800.0	0.126355	21.0	0.9523809523809524
485	1504688400.0	0.3127576923076923	25.0	1.04
486	1504692000.0	0.0228951219512195	45.0	0.9111111111111112
487	1504695600.0	0.2771681818181819	29.0	0.7586206896551724
488	1504699200.0	0.14479375	33.0	0.9696969696969696
489	1504702800.0	0.04518125	32.0	1.0
490	1504706400.0	0.018158064516129	31.0	1.0
491	1504710000.0	0.3322012987012986	40.0	0.9625
492	1504713600.0	0.3319844444444444	47.0	0.9574468085106383
493	1504717200.0	0.2117264705882352	36.0	0.9444444444444444
494	1504720800.0	0.1843323529411765	31.0	1.0967741935483872
495	1504724400.0	0.1357225806451613	33.0	0.9393939393939394
496	1504728000.0	0.2334590909090909	22.0	1.0
497	1504731600.0	0.2360193548387097	32.0	0.96875
